id,created_at,updated_at,Button,Latitude,Longitude,Height,Year,Month,Day,Hour,Minute,Second,Hundredth,Charge,Voltage,Current,Speed,Odometer,break_pedal,gas_pedal,Ax,Ay,Az,Gx,Gy,Gz,veiculos_eletricos_id
10,"2021-01-05 10:31:43","2021-01-05 10:31:43",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
11,"2021-01-05 10:33:04","2021-01-05 10:33:04",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
12,"2021-01-05 10:34:29","2021-01-05 10:34:29",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
13,"2021-01-05 10:35:50","2021-01-05 10:35:50",0,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
14,"2021-01-05 10:37:08","2021-01-05 10:37:08",0,-21.78656000,-46.63927000,1279.00,2021,1,5,10,37,0,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
15,"2021-01-05 10:38:30","2021-01-05 10:38:30",0,-21.79610000,-46.64451000,1309.00,2021,1,5,10,38,22,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
16,"2021-01-05 10:40:14","2021-01-05 10:40:14",0,-21.80690000,-46.65359000,1323.00,2021,1,5,10,39,44,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
17,"2021-01-05 10:42:55","2021-01-05 10:42:55",0,-21.83570000,-46.67194000,1324.00,2021,1,5,10,42,41,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
18,"2021-01-05 11:09:09","2021-01-05 11:09:09",0,-21.83920000,-46.67549000,1335.00,2021,1,5,10,43,12,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
19,"2021-01-05 11:09:10","2021-01-05 11:09:10",0,-21.84604000,-46.68132000,1133.00,2021,1,5,10,47,0,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
20,"2021-01-05 11:09:10","2021-01-05 11:09:10",0,-21.84609000,-46.68102000,1133.00,2021,1,5,10,49,9,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
21,"2021-01-05 11:09:11","2021-01-05 11:09:11",0,-21.84631000,-46.68141000,1317.00,2021,1,5,10,52,31,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
22,"2021-01-05 11:09:13","2021-01-05 11:09:13",0,-21.84633000,-46.68132000,1289.00,2021,1,5,10,56,59,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
23,"2021-01-05 11:09:15","2021-01-05 11:09:15",0,-21.86152000,-46.68944000,1176.00,2021,1,5,10,59,34,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
24,"2021-01-05 11:09:16","2021-01-05 11:09:16",0,-21.87357000,-46.69479000,1087.00,2021,1,5,11,0,47,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
25,"2021-01-05 11:09:17","2021-01-05 11:09:17",0,-21.88207000,-46.69891000,1039.00,2021,1,5,11,1,52,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
26,"2021-01-05 11:09:17","2021-01-05 11:09:17",0,-21.89376000,-46.69686000,974.00,2021,1,5,11,3,10,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
27,"2021-01-05 11:09:17","2021-01-05 11:09:17",0,-21.90243000,-46.69681000,926.00,2021,1,5,11,4,19,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
28,"2021-01-05 11:09:18","2021-01-05 11:09:18",0,-21.91309000,-46.69933000,921.00,2021,1,5,11,5,28,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
29,"2021-01-05 11:09:18","2021-01-05 11:09:18",0,-21.92419000,-46.69743000,890.00,2021,1,5,11,6,37,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
30,"2021-01-05 11:09:18","2021-01-05 11:09:18",0,-21.92808000,-46.69646000,887.00,2021,1,5,11,8,51,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
31,"2021-01-05 11:10:36","2021-01-05 11:10:36",0,-21.92807000,-46.69647000,889.00,2021,1,5,11,10,23,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
32,"2021-01-05 11:12:06","2021-01-05 11:12:06",0,-21.92810000,-46.69648000,890.00,2001,0,0,11,11,47,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
33,"2021-01-05 11:28:49","2021-01-05 11:28:49",0,-21.93054000,-46.69638000,880.00,2021,1,5,11,24,21,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
34,"2021-01-05 11:33:15","2021-01-05 11:33:15",0,-21.93974000,-46.71518000,828.00,2021,1,5,11,29,59,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
35,"2021-01-05 11:33:15","2021-01-05 11:33:15",0,-21.94473000,-46.71672000,832.00,2021,1,5,11,31,32,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
36,"2021-01-05 11:33:16","2021-01-05 11:33:16",0,-21.95076000,-46.72221000,815.00,2021,1,5,11,33,3,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
37,"2021-01-05 11:34:37","2021-01-05 11:34:37",0,-21.95790000,-46.73227000,803.00,2021,1,5,11,34,25,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
38,"2021-01-05 11:36:11","2021-01-05 11:36:11",0,-21.96800000,-46.74037000,792.00,2021,1,5,11,35,48,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
39,"2021-01-05 11:37:33","2021-01-05 11:37:33",0,-21.97476000,-46.75360000,789.00,2021,1,5,11,37,19,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
40,"2021-01-05 11:40:17","2021-01-05 11:40:17",0,-21.98050000,-46.78527000,759.00,2021,1,5,11,40,2,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
41,"2021-01-05 11:41:38","2021-01-05 11:41:38",0,-21.99196000,-46.79508000,749.00,2021,1,5,11,41,28,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
42,"2021-01-05 11:43:00","2021-01-05 11:43:00",0,-21.99336000,-46.80464000,754.00,2021,1,5,11,42,46,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
43,"2021-01-05 11:45:54","2021-01-05 11:45:54",0,-21.99486000,-46.80714000,767.00,2021,1,5,11,44,8,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
44,"2021-01-05 11:45:55","2021-01-05 11:45:55",0,-21.99249000,-46.79993000,745.00,2021,1,5,11,45,40,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
45,"2021-01-05 11:47:17","2021-01-05 11:47:17",0,-21.99249000,-46.79992000,744.00,2021,1,5,11,47,5,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
46,"2021-01-05 11:50:11","2021-01-05 11:50:11",0,-21.99249000,-46.79989000,736.00,2021,1,5,11,48,28,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
47,"2021-01-05 11:50:11","2021-01-05 11:50:11",0,-21.99252000,-46.79995000,746.00,2021,1,5,11,49,57,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
48,"2021-01-05 11:54:38","2021-01-05 11:54:38",0,-21.99251000,-46.79994000,744.00,2021,1,5,11,51,18,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
49,"2021-01-05 11:54:39","2021-01-05 11:54:39",0,-21.99250000,-46.79996000,753.00,2021,1,5,11,52,54,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
50,"2021-01-05 11:54:39","2021-01-05 11:54:39",0,-21.99248000,-46.79996000,752.00,2021,1,5,11,54,27,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
51,"2021-01-05 11:56:01","2021-01-05 11:56:01",0,-21.99249000,-46.79997000,748.00,2021,1,5,11,55,50,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
52,"2021-01-05 11:58:55","2021-01-05 11:58:55",0,-21.99249000,-46.79996000,746.00,2021,1,5,11,57,9,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
53,"2021-01-05 11:58:56","2021-01-05 11:58:56",0,-21.99075000,-46.79192000,771.00,2021,1,5,11,58,41,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
54,"2021-01-05 12:00:17","2021-01-05 12:00:17",0,-21.98016000,-46.78463000,764.00,2021,1,5,12,0,6,NULL,0,0,0,0.00,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
55,"2021-01-05 12:03:12","2021-01-05 12:03:12",0,-21.97786000,-46.77261000,775.00,2021,1,5,12,1,24,NULL,88,382,25,53.00,5169,0,30,NULL,NULL,NULL,NULL,NULL,NULL,1
56,"2021-01-05 12:03:13","2021-01-05 12:03:13",0,-21.97619000,-46.75733000,798.00,2021,1,5,12,2,59,NULL,88,383,14,66.00,5171,0,24,NULL,NULL,NULL,NULL,NULL,NULL,1
57,"2021-01-05 12:04:35","2021-01-05 12:04:35",0,-21.97122000,-46.74336000,789.00,2021,1,5,12,4,20,NULL,87,387,-11,82.00,5172,0,10,NULL,NULL,NULL,NULL,NULL,NULL,1
58,"2021-01-05 12:05:57","2021-01-05 12:05:57",0,-21.95912000,-46.73323000,802.00,2021,1,5,12,5,46,NULL,87,383,14,68.00,5174,0,28,NULL,NULL,NULL,NULL,NULL,NULL,1
59,"2021-01-05 12:08:49","2021-01-05 12:08:49",0,-21.95198000,-46.72306000,808.00,2021,1,5,12,7,8,NULL,86,388,-28,26.00,5175,2,0,NULL,NULL,NULL,NULL,NULL,NULL,1
60,"2021-01-05 12:08:50","2021-01-05 12:08:50",0,-21.95231000,-46.72322000,816.00,2021,1,5,12,8,36,NULL,86,385,2,3.00,5175,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
61,"2021-01-05 12:10:11","2021-01-05 12:10:11",0,-21.95215000,-46.72329000,828.00,2021,1,5,12,9,57,NULL,86,385,0,0.00,5175,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
62,"2021-01-05 12:13:03","2021-01-05 12:13:03",0,-21.95220000,-46.72318000,813.00,2021,1,5,12,11,21,NULL,86,385,0,0.00,5175,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
63,"2021-01-05 12:13:04","2021-01-05 12:13:04",0,-21.95218000,-46.72322000,797.00,2021,1,5,12,12,52,NULL,86,385,0,0.00,5175,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
64,"2021-01-05 12:14:25","2021-01-05 12:14:25",0,-21.95217000,-46.72324000,807.00,2021,1,5,12,14,11,NULL,86,385,0,0.00,5175,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
65,"2021-01-05 12:15:46","2021-01-05 12:15:46",0,-21.95219000,-46.72331000,884.00,2021,1,5,12,15,33,NULL,86,385,0,0.00,5175,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
66,"2021-01-05 12:20:11","2021-01-05 12:20:11",0,-21.95219000,-46.72324000,829.00,2021,1,5,12,16,57,NULL,86,385,0,0.00,5175,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
67,"2021-01-05 12:20:12","2021-01-05 12:20:12",0,-21.95028000,-46.72169000,808.00,2021,1,5,12,18,24,NULL,86,382,22,31.00,5176,0,32,NULL,NULL,NULL,NULL,NULL,NULL,1
68,"2021-01-05 12:20:12","2021-01-05 12:20:12",0,-21.94471000,-46.71665000,822.00,2021,1,5,12,20,0,NULL,86,380,35,25.00,5177,0,36,NULL,NULL,NULL,NULL,NULL,NULL,1
69,"2021-01-05 12:21:33","2021-01-05 12:21:33",0,-21.93859000,-46.71499000,838.00,2021,1,5,12,21,22,NULL,85,383,3,37.00,5177,0,22,NULL,NULL,NULL,NULL,NULL,NULL,1
70,"2021-01-05 12:22:56","2021-01-05 12:22:56",0,-21.93682000,-46.71539000,856.00,2021,1,5,12,22,43,NULL,85,384,1,0.00,5178,20,0,NULL,NULL,NULL,NULL,NULL,NULL,1
71,"2021-01-05 12:24:19","2021-01-05 12:24:19",0,-21.93624000,-46.71554000,885.00,2021,1,5,12,24,7,NULL,85,384,1,0.00,5178,20,0,NULL,NULL,NULL,NULL,NULL,NULL,1
72,"2021-01-05 12:25:43","2021-01-05 12:25:43",0,-21.93531000,-46.71549000,887.00,2021,1,5,12,25,29,NULL,85,383,8,19.00,5178,0,30,NULL,NULL,NULL,NULL,NULL,NULL,1
73,"2021-01-05 12:28:49","2021-01-05 12:28:49",0,-21.93407000,-46.71514000,828.00,2021,1,5,12,26,53,NULL,85,384,0,0.00,5178,20,0,NULL,NULL,NULL,NULL,NULL,NULL,1
74,"2021-01-05 12:28:49","2021-01-05 12:28:49",0,-21.93410000,-46.71514000,825.00,2021,1,5,12,28,36,NULL,85,384,0,0.00,5178,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
75,"2021-01-05 12:30:12","2021-01-05 12:30:12",0,-21.93413000,-46.71515000,807.00,2021,1,5,12,30,0,NULL,85,384,1,0.00,5178,16,0,NULL,NULL,NULL,NULL,NULL,NULL,1
76,"2021-01-05 12:31:34","2021-01-05 12:31:34",0,-21.93308000,-46.71474000,818.00,2021,1,5,12,31,23,NULL,85,381,22,30.00,5178,0,32,NULL,NULL,NULL,NULL,NULL,NULL,1
77,"2021-01-05 12:59:23","2021-01-05 12:59:23",0,-21.93472000,-46.70734000,861.00,2021,1,5,12,32,43,NULL,85,381,28,52.00,5179,0,30,NULL,NULL,NULL,NULL,NULL,NULL,1
78,"2021-01-05 12:59:23","2021-01-05 12:59:23",0,-21.93643000,-46.69643000,901.00,2021,1,5,12,34,5,NULL,84,377,21,43.00,5180,0,30,NULL,NULL,NULL,NULL,NULL,NULL,1
79,"2021-01-05 12:59:23","2021-01-05 12:59:23",0,-21.91444000,-46.69923000,913.00,2021,1,5,12,38,8,NULL,83,377,29,61.00,5183,0,28,NULL,NULL,NULL,NULL,NULL,NULL,1
80,"2021-01-05 12:59:23","2021-01-05 12:59:23",0,-21.90518000,-46.69688000,932.00,2021,1,5,12,39,16,NULL,82,379,2,60.00,5184,0,20,NULL,NULL,NULL,NULL,NULL,NULL,1
81,"2021-01-05 12:59:24","2021-01-05 12:59:24",0,-21.89594000,-46.69567000,953.00,2021,1,5,12,40,25,NULL,82,371,57,52.00,5185,0,36,NULL,NULL,NULL,NULL,NULL,NULL,1
82,"2021-01-05 12:59:24","2021-01-05 12:59:24",0,-21.88819000,-46.70002000,1007.00,2021,1,5,12,41,34,NULL,81,370,56,49.00,5186,0,34,NULL,NULL,NULL,NULL,NULL,NULL,1
83,"2021-01-05 12:59:24","2021-01-05 12:59:24",0,-21.88087000,-46.69635000,1053.00,2021,1,5,12,42,42,NULL,80,370,50,59.00,5187,0,34,NULL,NULL,NULL,NULL,NULL,NULL,1
84,"2021-01-05 12:59:24","2021-01-05 12:59:24",0,-21.87354000,-46.69455000,1083.00,2021,1,5,12,43,50,NULL,80,371,44,26.00,5188,0,38,NULL,NULL,NULL,NULL,NULL,NULL,1
85,"2021-01-05 12:59:25","2021-01-05 12:59:25",0,-21.86870000,-46.68941000,1138.00,2021,1,5,12,45,3,NULL,79,373,37,47.00,5189,0,34,NULL,NULL,NULL,NULL,NULL,NULL,1
86,"2021-01-05 12:59:26","2021-01-05 12:59:26",0,-21.86087000,-46.68943000,1188.00,2021,1,5,12,46,12,NULL,78,370,0,57.00,5190,0,32,NULL,NULL,NULL,NULL,NULL,NULL,1
87,"2021-01-05 12:59:26","2021-01-05 12:59:26",0,-21.85313000,-46.68563000,1227.00,2021,1,5,12,47,25,NULL,78,369,36,54.00,5191,0,32,NULL,NULL,NULL,NULL,NULL,NULL,1
88,"2021-01-05 12:59:27","2021-01-05 12:59:27",0,-21.84574000,-46.68121000,1285.00,2021,1,5,12,48,34,NULL,77,371,15,33.00,5192,0,28,NULL,NULL,NULL,NULL,NULL,NULL,1
89,"2021-01-05 12:59:27","2021-01-05 12:59:27",0,-21.84526000,-46.68008000,1279.00,2021,1,5,12,49,43,NULL,77,374,1,0.00,5192,24,0,NULL,NULL,NULL,NULL,NULL,NULL,1
90,"2021-01-05 12:59:28","2021-01-05 12:59:28",0,-21.84527000,-46.68007000,1282.00,2021,1,5,12,51,10,NULL,77,375,1,0.00,5192,22,0,NULL,NULL,NULL,NULL,NULL,NULL,1
91,"2021-01-05 12:59:28","2021-01-05 12:59:28",0,-21.84500000,-46.67997000,1285.00,2021,1,5,12,52,17,NULL,77,376,-2,17.00,5192,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
92,"2021-01-05 12:59:28","2021-01-05 12:59:28",0,-21.84551000,-46.68081000,1281.00,2021,1,5,12,53,32,NULL,77,376,-17,24.00,5193,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
93,"2021-01-05 12:59:28","2021-01-05 12:59:28",0,-21.84256000,-46.67694000,1288.00,2021,1,5,12,55,37,NULL,76,372,21,34.00,5193,0,30,NULL,NULL,NULL,NULL,NULL,NULL,1
94,"2021-01-05 12:59:29","2021-01-05 12:59:29",0,-21.84081000,-46.67665000,1301.00,2021,1,5,12,57,46,NULL,76,356,151,38.00,5193,0,50,NULL,NULL,NULL,NULL,NULL,NULL,1
95,"2021-01-05 12:59:29","2021-01-05 12:59:29",0,-21.83289000,-46.66969000,1299.00,2021,1,5,12,59,14,NULL,76,371,19,39.00,5195,0,30,NULL,NULL,NULL,NULL,NULL,NULL,1
96,"2021-01-05 13:00:53","2021-01-05 13:00:53",0,-21.83175000,-46.66986000,1304.00,2021,1,5,13,0,44,NULL,76,375,1,0.00,5195,6,0,NULL,NULL,NULL,NULL,NULL,NULL,1
97,"2021-01-05 13:02:12","2021-01-05 13:02:12",0,-21.83183000,-46.66977000,1280.00,2021,1,5,13,2,1,NULL,76,375,1,0.00,5195,22,0,NULL,NULL,NULL,NULL,NULL,NULL,1
98,"2021-01-05 13:05:14","2021-01-05 13:05:14",0,-21.82439000,-46.67073000,1307.00,2021,1,5,13,3,23,NULL,75,364,71,61.00,5196,0,38,NULL,NULL,NULL,NULL,NULL,NULL,1
99,"2021-01-05 13:05:14","2021-01-05 13:05:14",0,-21.81222000,-46.65832000,1288.00,2021,1,5,13,5,2,NULL,75,372,10,71.00,5198,0,26,NULL,NULL,NULL,NULL,NULL,NULL,1
100,"2021-01-05 13:06:34","2021-01-05 13:06:34",0,-21.80094000,-46.64959000,1274.00,2021,1,5,13,6,23,NULL,75,370,12,49.00,5199,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
101,"2021-01-05 13:07:56","2021-01-05 13:07:56",0,-21.79674000,-46.64489000,1285.00,2021,1,5,13,7,45,NULL,74,374,1,0.00,5200,24,0,NULL,NULL,NULL,NULL,NULL,NULL,1
102,"2021-01-05 13:09:18","2021-01-05 13:09:18",0,-21.79676000,-46.64488000,1285.00,2021,1,5,13,9,6,NULL,74,374,1,0.00,5200,18,0,NULL,NULL,NULL,NULL,NULL,NULL,1
103,"2021-01-05 13:10:38","2021-01-05 13:10:38",0,-21.79548000,-46.64342000,1277.00,2021,1,5,13,10,23,NULL,74,377,-39,49.00,5200,0,10,NULL,NULL,NULL,NULL,NULL,NULL,1
104,"2021-01-05 13:11:58","2021-01-05 13:11:58",0,-21.79068000,-46.63919000,1262.00,2021,1,5,13,11,48,NULL,74,374,1,0.00,5201,24,0,NULL,NULL,NULL,NULL,NULL,NULL,1
105,"2021-01-05 13:13:20","2021-01-05 13:13:20",0,-21.79067000,-46.63917000,1255.00,2021,1,5,13,13,8,NULL,74,374,1,0.00,5201,20,0,NULL,NULL,NULL,NULL,NULL,NULL,1
106,"2021-01-05 13:14:39","2021-01-05 13:14:39",0,-21.78531000,-46.63910000,1248.00,2021,1,5,13,14,26,NULL,74,373,6,52.00,5201,0,24,NULL,NULL,NULL,NULL,NULL,NULL,1
107,"2021-01-05 13:15:58","2021-01-05 13:15:58",0,-21.78336000,-46.63849000,1256.00,2021,1,5,13,15,47,NULL,74,374,1,0.00,5202,18,0,NULL,NULL,NULL,NULL,NULL,NULL,1
108,"2021-01-05 13:17:18","2021-01-05 13:17:18",0,-21.78159000,-46.63755000,1250.00,2021,1,5,13,17,9,NULL,74,373,5,43.00,5202,0,26,NULL,NULL,NULL,NULL,NULL,NULL,1
109,"2021-01-05 13:18:40","2021-01-05 13:18:40",0,-21.77854000,-46.62814000,1260.00,2021,1,5,13,18,28,NULL,74,373,-9,54.00,5203,0,12,NULL,NULL,NULL,NULL,NULL,NULL,1
110,"2021-01-05 13:19:59","2021-01-05 13:19:59",0,-21.77511000,-46.61687000,1217.00,2021,1,5,13,19,48,NULL,74,371,23,57.00,5204,0,30,NULL,NULL,NULL,NULL,NULL,NULL,1
111,"2021-01-05 13:21:15","2021-01-05 13:21:15",0,-21.77612000,-46.60619000,1196.00,2021,1,5,13,21,2,NULL,74,375,1,5.00,5205,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
112,"2021-01-05 13:22:37","2021-01-05 13:22:37",0,-21.77628000,-46.60601000,1192.00,2021,1,5,13,22,21,NULL,74,374,1,0.00,5205,16,0,NULL,NULL,NULL,NULL,NULL,NULL,1
113,"2021-01-05 13:23:57","2021-01-05 13:23:57",0,-21.77626000,-46.60379000,1185.00,2021,1,5,13,23,48,NULL,74,372,9,41.00,5206,0,26,NULL,NULL,NULL,NULL,NULL,NULL,1
114,"2021-01-05 13:25:16","2021-01-05 13:25:16",0,-21.78072000,-46.60036000,1184.00,2021,1,5,13,25,6,NULL,73,373,1,0.00,5207,16,0,NULL,NULL,NULL,NULL,NULL,NULL,1
115,"2021-01-05 13:26:36","2021-01-05 13:26:36",0,-21.78078000,-46.60011000,1189.00,2021,1,5,13,26,26,NULL,73,374,-1,8.00,5207,2,0,NULL,NULL,NULL,NULL,NULL,NULL,1
116,"2021-01-05 13:27:56","2021-01-05 13:27:56",0,-21.78474000,-46.59627000,1188.00,2021,1,5,13,27,43,NULL,73,373,4,0.00,5207,0,48,NULL,NULL,NULL,NULL,NULL,NULL,1
117,"2021-01-05 13:29:17","2021-01-05 13:29:17",0,-21.78920000,-46.59506000,1190.00,2021,1,5,13,29,6,NULL,73,377,-26,27.00,5208,0,4,NULL,NULL,NULL,NULL,NULL,NULL,1
118,"2021-01-05 13:30:40","2021-01-05 13:30:40",0,-21.79296000,-46.59475000,1226.00,2021,1,5,13,30,27,NULL,72,368,35,7.00,5208,0,48,NULL,NULL,NULL,NULL,NULL,NULL,1
119,"2021-01-05 13:32:00","2021-01-05 13:32:00",0,-21.79746000,-46.59484000,1271.00,2021,1,5,13,31,49,NULL,72,362,67,30.00,5209,0,42,NULL,NULL,NULL,NULL,NULL,NULL,1
120,"2021-01-05 13:33:22","2021-01-05 13:33:22",0,-21.79832000,-46.59505000,1304.00,2021,1,5,13,33,8,NULL,71,371,1,0.00,5209,26,0,NULL,NULL,NULL,NULL,NULL,NULL,1
121,"2021-01-05 13:34:44","2021-01-05 13:34:44",0,-21.79827000,-46.59508000,1301.00,2021,1,5,13,34,33,NULL,71,372,1,0.00,5209,12,0,NULL,NULL,NULL,NULL,NULL,NULL,1
122,"2021-01-05 13:36:06","2021-01-05 13:36:06",0,-21.79846000,-46.59547000,1301.00,2021,1,5,13,35,53,NULL,71,371,-1,22.00,5209,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
123,"2021-01-05 13:37:26","2021-01-05 13:37:26",0,-21.79871000,-46.59934000,1292.00,2021,1,5,13,37,16,NULL,71,375,-31,23.00,5210,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
124,"2021-01-05 13:38:43","2021-01-05 13:38:43",0,-21.79848000,-46.59547000,1300.00,2021,1,5,13,38,33,NULL,71,366,33,30.00,5211,0,36,NULL,NULL,NULL,NULL,NULL,NULL,1
125,"2021-01-05 13:41:36","2021-01-05 13:41:36",0,-21.79925000,-46.59806000,1340.00,2021,1,5,13,39,52,NULL,70,371,1,0.00,5211,16,0,NULL,NULL,NULL,NULL,NULL,NULL,1
126,"2021-01-05 13:41:36","2021-01-05 13:41:36",0,-21.79901000,-46.59852000,1334.00,2021,1,5,13,41,20,NULL,70,371,1,2.00,5211,2,0,NULL,NULL,NULL,NULL,NULL,NULL,1
127,"2021-01-05 13:42:54","2021-01-05 13:42:54",0,-21.79905000,-46.59838000,1346.00,2021,1,5,13,42,41,NULL,70,371,1,0.00,5211,32,0,NULL,NULL,NULL,NULL,NULL,NULL,1
128,"2021-01-05 13:44:14","2021-01-05 13:44:14",0,-21.79912000,-46.59833000,1330.00,2021,1,5,13,44,1,NULL,70,371,1,6.00,5211,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
129,"2021-01-05 13:45:36","2021-01-05 13:45:36",0,-21.79929000,-46.59798000,1337.00,2021,1,5,13,45,21,NULL,70,372,1,0.00,5211,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
130,"2021-01-05 13:46:55","2021-01-05 13:46:55",0,-21.79924000,-46.59794000,1333.00,2021,1,5,13,46,47,NULL,70,372,1,0.00,5211,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
131,"2021-01-05 13:48:17","2021-01-05 13:48:17",0,-21.79924000,-46.59795000,1348.00,2021,1,5,13,48,3,NULL,70,372,1,0.00,5211,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
132,"2021-01-05 13:49:39","2021-01-05 13:49:39",0,-21.79934000,-46.59791000,1347.00,2021,1,5,13,49,25,NULL,70,372,0,0.00,5211,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
133,"2021-01-05 13:51:04","2021-01-05 13:51:04",0,-21.79934000,-46.59793000,1343.00,2021,1,5,13,50,50,NULL,70,372,1,0.00,5211,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
134,"2021-01-05 13:52:23","2021-01-05 13:52:23",0,-21.79939000,-46.59796000,1331.00,2021,1,5,13,52,13,NULL,70,372,0,0.00,5211,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
135,"2021-01-05 13:53:45","2021-01-05 13:53:45",0,-21.79934000,-46.59793000,1332.00,2021,1,5,13,53,33,NULL,70,372,0,0.00,5211,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
136,"2021-01-05 13:55:08","2021-01-05 13:55:08",0,-21.79935000,-46.59793000,1340.00,2021,1,5,13,54,55,NULL,70,372,1,0.00,5211,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1
